Time,From,To,Amount
11/26/2012 05:35:07 PM,Coinlab: 1H9sFo5FpSLuD9DmswNnMCuBnwJGgXreBP,1ExwaDCfDGuqLzkyeTdKxBDQZCcaCKD6fG,-3.37000000
11/26/2012 05:35:07 PM,Coinlab: 1NrBMRfq4Cxoeaewjx7RYZQYsiWQTUvSdP,19NDfnL58SSn4Jvr5Qhk7gJpJnSkkG42ZB,-2.03000000
11/26/2012 05:35:07 PM,Coinlab: 15ZoyUMRPFAJGexjZvj2nvW9yfK4FgnMUB,1NhYvnSya9F41uircox8AGpJsu4vMXf2Ms,-9.34000000
11/26/2012 05:35:07 PM,Coinlab: 15tqa984S3QWjKmFKxTetqZkQe8rByuMLr,1P8MEns42juvs445osR81ia7H77jhHGer2,-2.36000000
11/26/2012 05:35:07 PM,Coinlab: 1M4dC6FEw1NKER6M3s1UzMaNoMi2Bx2LjE,1NjoZ4aqKvPLD33xg2Nd21ZPKFXLaN1naM,-1.90000000
11/26/2012 05:35:07 PM,Coinlab: 16gZp9oBJUAPhFAgdmpzYiABnNXjHySGcD,1Q4Sg8LvhzRAyESkxBPaRzpVCHBLBUKsYp,-6.04000000
11/26/2012 05:35:07 PM,Coinlab: 1LqaEAD6cj7SWJgHcFk5aQXANm3e95eGn3,19zGE87RBg9a8YUunASgVxmd7L95eiUNtb,-14.87000000
11/26/2012 06:19:44 PM,Block Reward,Coinlab: 1M8uQPdVh1wN5aJbw1vZTWgBd6RoEutqkE,50.14150000
11/26/2012 06:47:12 PM,Coinlab: 1ACMVbZ1qJRJyKJYSkbkFbd4rrzh6DPwvh,1PZ67CBEYkeKPEtkk2u4eV3xCMRP7PSWWV,-7.97101371
11/26/2012 06:47:12 PM,Coinlab: 1BchmaBshmC9ihKasgqLPpcADjnYAy8bKm,1KUqcQkesGsoWPCPHvUTYFPKMC4CFKW79T,-1.05000000
11/26/2012 06:47:12 PM,Coinlab: 1PJJZ2dDuG1JgNFE9o89jWPHJT8ssbdeGY,1JwCHe6kmcDrcXWDT8zR1bgqWVapEBKgwp,-3.74000000
11/26/2012 09:24:45 PM,Block Reward,Coinlab: 13goZCqBwuMsLXF2jArgL3xANG1odu2ZNi,50.00250000
11/27/2012 10:16:43 AM,Block Reward,Coinlab: 18TD3Ek5bYUEXuCZWKWt7ee7Shqd9iD6sz,50.02150000
11/27/2012 10:18:34 AM,Block Reward,Coinlab: 14oeiAahStJTD1uVfYuirfAFHSzUebQCax,50.04950000
11/27/2012 07:29:04 PM,Block Reward,Coinlab: 17bJ4NxgmB9atohfjScds5FJvLLaeJF5nC,50.03870000
11/27/2012 07:44:04 PM,Block Reward,Coinlab: 1CQugZes8wGnhSR8orPSV9EKP5zj8P8p2Z,50.00950000
11/28/2012 01:12:01 PM,Block Reward,Coinlab: 1H5mJSrbdUuwPkhsGYz2Hm37khHpj3MQct,25.27010000
11/29/2012 08:56:40 AM,Block Reward,Coinlab: 1HRQ4wvdKjGV2Tq4ZMEbyDSr1adecUdMz1,25.39330000
11/29/2012 10:54:27 AM,Coinlab: 1PMQKVU11E1Baqr12V7WM16wcQMjNTrZFC,1C3FZPyKJLzxYY6urcVgEfkcEeMRLGCcso,-12.26000000
11/29/2012 11:02:01 AM,Coinlab: 15q4ZXF9fnD6njKMZkTdouSbxNvVZPMrjk,1MsUNuJeE2piyXLq14RSWetAbBaPV2oChp,-0.19000000
11/29/2012 11:19:23 AM,Coinlab: 167rWg6pKc2tgNpuqMBJTxLiT4zsvDzjV9 Coinlab: 1K5p1mFfYkN2Pdri8RGdq9Hd5ZQCUFPFV1 Coinlab: 12M6fkBVdwWsBRJ6vkJBJA2icFYcCtDHTz Coinlab: 158Ngs6LsLFeeSdc5jd4156wXiYWC6YLbM Coinlab: 163HdVtPvybxCURMnwbt8KqdDrWsYnw7Z6 Coinlab: 18o4JotSncd2t2q7Ts7W4o3nezgryvMdc5,15UsnNaZ7xsHniJKdNmnSjx2LqrNt3z26x,-142.90000000
11/29/2012 11:19:23 AM,Coinlab,Miner Fee,-0.00100000
11/29/2012 11:19:23 AM,Coinlab: 13WR4iuDDpSEY72o9zuArgBnDz8o75WHCQ,19nwx71ekZVZWeTcp7NhUcUJQ95xosUjxe,-1.01000000
11/29/2012 01:44:11 PM,Coinlab: 157SA6Qgh7qpYBQxN3CVNgZhQb6ECFGBok,16V2hikte5ALAuyDPpGiLB4P9JwBSgV4PS,-3.91000000
11/29/2012 01:44:11 PM,Coinlab: 1JWSQNNFNcVAH5t8Fx8u3bhi1wKoDmxmUd,16V2hikte5ALAuyDPpGiLB4P9JwBSgV4PS,-1.09000000
11/29/2012 09:34:15 PM,Block Reward,Coinlab: 1DZBEECAZUTPVxmg1N95Qc8hQpLfirecHw,25.01050000
11/30/2012 12:29:51 PM,Coinlab: 1GQf1cixptce3Y9JQcZwRhJZLBnXCqKW6p,14d9R169BeVayvpN5asR35Z3oWAq5AvovU,-0.40570000
11/30/2012 02:08:54 PM,Coinlab: 17UbLtmSGGoY1H1jhxuWyaehLAZZsN34N,14TqzvdVEei96Xh7GSj59yhSi28nghw9H6,-0.05000000
11/30/2012 02:39:45 PM,Coinlab: 17eVLm8ifa9iZ77LA1wFRecRhiWx5YU2iR,1NmCGkQsNSj4QYcaTaNsPt3XGJzioZBoD3,-3.18000000
11/30/2012 04:47:50 PM,Block Reward,Coinlab: 196u1okLotB8Nhwwmo8dqv4JFPJ8QNbrn2,25.01350000
12/01/2012 10:24:05 AM,Block Reward,Coinlab: 145DV2wTTU1vpmp9crmRmH5cA24z1huW3V,25.00550000
12/01/2012 11:19:03 AM,Block Reward,Coinlab: 15ie2hAddGS27DVqrkwTp698tiV7Um7tr4,25.01300000
12/02/2012 01:42:13 PM,Block Reward,Coinlab: 1AFCDaBY8EsJpEaWGtPjRLSTSSSB5dsDc2,25.06420000
12/03/2012 04:13:26 AM,Block Reward,Coinlab: 1CpvbBjjWZCAab4sYhEcyXFE9joa1vk1JR,25.00400000
12/03/2012 04:31:30 AM,Block Reward,Coinlab: 1JXgJajXZmpf4BaFiAUs5DFJUWsWqrncxr,25.11050000
12/03/2012 01:13:58 PM,1KCUdBB8uy9iqYs7UvABn4oo2X4gzVKBvt,Coinlab: 1CoinLabF5Avpp5kor41ngn7prTFMMHFVc,450.00000000
12/03/2012 01:13:58 PM,Coinlab: 1PE5avawz7FonDUcm3AMJ8gUYwCdvRsr4c,1Bp26Vdoc57sbG2VYv9VcondmxcQpGVnZV,-2.60000000
12/03/2012 01:13:58 PM,Coinlab: 1LsV7MP1dPjr8z6ZJbCdTLMXfPp3CrAMmt,182XGi7MYm3EvnPojGLKHh3WLJkJznJkqL,-1.36000000
12/03/2012 01:24:16 PM,Coinlab: 1NSBhUrJqVyyo93wa7SkQC88nKkocJ9EQF,1PdzHZSLC5vDhhmqkEydMFQX4zMkCi5Jif,-2.14000000
12/03/2012 01:24:16 PM,Coinlab: 1AZQafiUC2pBQE8UzTtH4vK19dx58nBkmr,1Pzp5wzGjCc3AqSKPrRThfXbRM9kUygP8m,-0.20000000
12/03/2012 01:24:16 PM,Coinlab: 1NrBMRfq4Cxoeaewjx7RYZQYsiWQTUvSdP,17gHPconrhA484rMj3VwVu7GvsEPdkBZpU,-2.87000000
12/03/2012 01:24:16 PM,Coinlab: 1MQeukdpAVSo9yjKsRQY8ssCDz75ti6uQR,1yNZnc1BHLPyZ4hgR2CaB1fBP3nLrGmvJ,-25.12000000
12/03/2012 01:24:16 PM,Coinlab: 157Jz82pxxJ4KA5zWBpaBQZgpKWaVNBxJw,1Bdy9P2oT2z9eaLv3CVcDkgrQqrDpazkhT,-1.06000000
12/03/2012 01:24:16 PM,Coinlab: 1AVE3TxUmn4ULRk2FAhJFbr3122wtD8vDk,1N1U4nFNDpVEqZYthcbXNbL1Qq2KjQ1qB6,-2.10000000
12/03/2012 01:24:16 PM,Coinlab: 1LqaEAD6cj7SWJgHcFk5aQXANm3e95eGn3,17PLpgPrncY4fd5AzgNPCtBwWswTCjnyHk,-7.93000000
12/03/2012 01:42:11 PM,Coinlab: 1CNZgpFu3HWNSFqWrxDEXoRKnWgpgiZeGK,17DzAgWXRTW6KwC6Rf7UJSX128Rh9NSxvk,-6.52000000
12/03/2012 01:50:58 PM,Coinlab: 15ZoyUMRPFAJGexjZvj2nvW9yfK4FgnMUB,1Jd8fBgRsT25GfKquD2KFo6jSUYjVFsHd8,-15.14000000
12/03/2012 01:50:58 PM,Coinlab: 1QHwKYNECZXgzyefAH4zD4dkCsqPvGFz2H,1Btap5WHcuLT5Lvhf22JP3UsPfQnnUN38N,-4.72000000
12/03/2012 01:50:58 PM,Coinlab: 16gZp9oBJUAPhFAgdmpzYiABnNXjHySGcD,126voVEL3cZwizCgJWVmX2o3rsmKogFu2c,-1.98000000
12/03/2012 01:50:58 PM,Coinlab: 1M4dC6FEw1NKER6M3s1UzMaNoMi2Bx2LjE,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-29.87000000
12/03/2012 01:50:58 PM,Coinlab: 1DHZ1NKom8YrBtBaLXF4EiD4gfEZu1RYEr,193zbv2syCTQw3KWYqDMGYd9vMJx98J94E,-3.74000000
12/03/2012 01:50:58 PM,Coinlab: 1Pr88NqDjakFwQJtjvTgnXSvfxaNcC7bgv,18cjKxTYz3QUrELXnHePaSFniU45Vdbbrg,-1.95000000
12/03/2012 01:50:58 PM,Coinlab: 1FU9PrtXDdQA8uAwnBs9xr39BskeTuRDmK,1Ea3HazpeZwsgzGK8hvNChgSNavPZEqbk,-5.13000000
12/03/2012 01:50:58 PM,Coinlab: 1H9sFo5FpSLuD9DmswNnMCuBnwJGgXreBP,1Y7nz26nC4nrWADcj3jZSVSsH7KRZTsKZ,-3.61000000
12/03/2012 01:57:52 PM,Coinlab: 15tqa984S3QWjKmFKxTetqZkQe8rByuMLr,1KEPyBZzYQ3aq2ZuR2UvaYX5wSHCR1ooGE,-5.98000000
12/03/2012 01:57:52 PM,Coinlab: 1M8uQPdVh1wN5aJbw1vZTWgBd6RoEutqkE,1F4XGdc5PmmoPAfWNDDmfn45opNadLNfY3,-44.01000000
12/03/2012 02:04:39 PM,Coinlab: 13goZCqBwuMsLXF2jArgL3xANG1odu2ZNi,13U8qD2yy4EvvoaD7PK9r26soSeschQ8ps,-4.79000000
12/03/2012 02:04:39 PM,Coinlab: 14oeiAahStJTD1uVfYuirfAFHSzUebQCax,1Hhgz5QF6YVpAx3UEqYvEaKFykr3eWKNk1,-1.71000000
12/03/2012 02:04:39 PM,Coinlab: 1NzbaFnEvGG8J9d43Pj4XFiZkvTSiLVcZs,1G1KMj3m9DgXQe1XNnMECkqQ7gzqfSyqGL,-3.26000000
12/03/2012 02:04:39 PM,Coinlab: 18TD3Ek5bYUEXuCZWKWt7ee7Shqd9iD6sz,1Jzm6RqLWXKsi4rF1EPvh7bupVPkP6mTSv,-4.33000000
12/03/2012 02:04:39 PM,Coinlab: 1CQugZes8wGnhSR8orPSV9EKP5zj8P8p2Z,1GNvAB9FAiwj56coWCsUyHB2C5X9GJRn33,-1.50000000
12/03/2012 02:04:39 PM,Coinlab: 1H5mJSrbdUuwPkhsGYz2Hm37khHpj3MQct,1BQEa7xFXUtxzg5bt3rmpWj4hpSpXMdrUb,-1.00000000
12/03/2012 02:04:39 PM,Coinlab: 17bJ4NxgmB9atohfjScds5FJvLLaeJF5nC,1HNZxpT1NSRVTC1F7XnVCaTPexh4fP1LKu,-2.65000000
12/03/2012 02:04:39 PM,Coinlab: 1HDWUgoggYZ7oBUR8iEUVJ6YECeD44FoRB Coinlab: 1JnAQZmTXrFs59fFmnimvghaBTq3qCeodx Coinlab: 1ACMVbZ1qJRJyKJYSkbkFbd4rrzh6DPwvh Coinlab: 1BchmaBshmC9ihKasgqLPpcADjnYAy8bKm Coinlab: 1PJJZ2dDuG1JgNFE9o89jWPHJT8ssbdeGY,15cVh1NBT3Ufp3dsQajeAaRnoEfUzoRPPp,-67.48000000
12/03/2012 02:22:30 PM,Coinlab: 167rWg6pKc2tgNpuqMBJTxLiT4zsvDzjV9,14d9R169BeVayvpN5asR35Z3oWAq5AvovU,-22.33000000
12/03/2012 02:22:30 PM,Coinlab: 15q4ZXF9fnD6njKMZkTdouSbxNvVZPMrjk,1HYdiznzjgxAnzyMYkGyXZCftrfWCPMxi2,-17.58000000
12/03/2012 02:22:30 PM,Coinlab: 17eVLm8ifa9iZ77LA1wFRecRhiWx5YU2iR,1FfL7Uw8dg6tyFbuGWi3zZptAXmDUbjN5G,-11.73000000
12/03/2012 02:22:30 PM,Coinlab: 1PMQKVU11E1Baqr12V7WM16wcQMjNTrZFC,1Ea8HSwk2HibWRJmKyHCyAPLVccUgJZAx6,-1.98000000
12/03/2012 02:22:30 PM,Coinlab: 13WR4iuDDpSEY72o9zuArgBnDz8o75WHCQ,1NKWLkbK5Lryw3Ni6K7n9idmp9gQdmiySB,-11.05000000
12/03/2012 02:22:30 PM,Coinlab: 196u1okLotB8Nhwwmo8dqv4JFPJ8QNbrn2,15fyGfvniVesT7NEZ83iJSX69KgMMLQnNS,-3.32000000
12/03/2012 02:22:30 PM,Coinlab: 17UbLtmSGGoY1H1jhxuWyaehLAZZsN34N,166V2hH6wDcV9cEQXDYSHErvntqK8BWoco,-11.01000000
12/03/2012 02:22:30 PM,Coinlab: 1DZBEECAZUTPVxmg1N95Qc8hQpLfirecHw,1LNznwrYGNEm1uqsVFYHfaKQ5LypQaNwzK,-6.00000000
12/03/2012 02:22:30 PM,Coinlab: 157SA6Qgh7qpYBQxN3CVNgZhQb6ECFGBok,146KfygCtMRg3z8mSKAZk6asEcJ8pshHwN,-1.13000000
12/03/2012 02:22:30 PM,Coinlab: 1HRQ4wvdKjGV2Tq4ZMEbyDSr1adecUdMz1,1vuP9ZKRgQpm861hmAeKhhYht6Uw4jp2u,-1.74000000
12/03/2012 02:39:27 PM,Coinlab: 1CNZgpFu3HWNSFqWrxDEXoRKnWgpgiZeGK,1PNoj3Fww6ahbYXNQotx516NRUPPbtTvna,-1.69000000
12/03/2012 02:39:27 PM,Coinlab,Miner Fee,-0.00050000
12/03/2012 02:39:27 PM,Coinlab: 1AFCDaBY8EsJpEaWGtPjRLSTSSSB5dsDc2,1JGEaiG3aU1USuTa6upj26tyVevcHaXypo,-2.15000000
12/03/2012 02:39:27 PM,Coinlab: 157Jz82pxxJ4KA5zWBpaBQZgpKWaVNBxJw,1Q4Sg8LvhzRAyESkxBPaRzpVCHBLBUKsYp,-2.04000000
12/03/2012 02:39:27 PM,Coinlab,Miner Fee,-0.00050000
12/03/2012 02:39:27 PM,Coinlab: 1QHwKYNECZXgzyefAH4zD4dkCsqPvGFz2H,1D3Vh9VH9jbeRZjT2UQwkDyC2sf6f4bGtT,-1.23000000
12/03/2012 02:39:27 PM,Coinlab,Miner Fee,-0.00050000
12/03/2012 02:39:27 PM,Coinlab: 1M4dC6FEw1NKER6M3s1UzMaNoMi2Bx2LjE,1LpWrzYjKDpZQ3GeVUXUw4ej5K5HsRbUaf,-1.22000000
12/03/2012 02:39:27 PM,Coinlab,Miner Fee,-0.00050000
12/03/2012 02:39:27 PM,Coinlab: 1PE5avawz7FonDUcm3AMJ8gUYwCdvRsr4c,1Lxz4xrm99gVpTsARuFjPaLqpanKX6Chx1,-1.46000000
12/03/2012 02:39:27 PM,Coinlab,Miner Fee,-0.00050000
12/03/2012 02:39:27 PM,Coinlab: 1JWSQNNFNcVAH5t8Fx8u3bhi1wKoDmxmUd,1F6M6QDVG6tobnntyZuLRXh8V38BuZxk8y,-3.24000000
12/03/2012 02:39:27 PM,Coinlab: 145DV2wTTU1vpmp9crmRmH5cA24z1huW3V,1C9YQVYbu9UPiuwvhgkRNBrREJJHGw7cvL,-2.06000000
12/03/2012 02:39:27 PM,Coinlab: 15ie2hAddGS27DVqrkwTp698tiV7Um7tr4,1KuKhG9PaRNsUy7ez3QgLwaezxs8KVP6af,-1.55000000
12/03/2012 02:40:30 PM,Coinlab: 1NrBMRfq4Cxoeaewjx7RYZQYsiWQTUvSdP,1GzdoNr3t3A9bnL6cj3h7jTLbEDiFvqfh6,-4.91000000
12/03/2012 02:40:30 PM,Coinlab: 1LsV7MP1dPjr8z6ZJbCdTLMXfPp3CrAMmt,15HneWB1C4z4fbknYKDe4ncAiJcrA8oJQe,-1.04000000
12/03/2012 02:40:30 PM,Coinlab: 15ZoyUMRPFAJGexjZvj2nvW9yfK4FgnMUB,19zGE87RBg9a8YUunASgVxmd7L95eiUNtb,-8.01000000
12/03/2012 02:40:30 PM,Coinlab,Miner Fee,-0.00050000
12/03/2012 02:40:30 PM,Coinlab: 1LqaEAD6cj7SWJgHcFk5aQXANm3e95eGn3,1NhYvnSya9F41uircox8AGpJsu4vMXf2Ms,-6.98000000
12/03/2012 02:40:30 PM,Coinlab: 1AVE3TxUmn4ULRk2FAhJFbr3122wtD8vDk,1Lk7rA6M4ezKPeL8vrS1i8UQ5dFy5JvJUT,-2.08000000
12/03/2012 02:40:30 PM,Coinlab: 1AZQafiUC2pBQE8UzTtH4vK19dx58nBkmr,19AJxvnjo1zBZZmVCw79RCjDEY2otaZvGw,-4.73000000
12/03/2012 02:41:35 PM,Block Reward,Coinlab: 16ZsTrzKEAUjVkw4yRUaBTYbjcQ5J2gfw7,25.00850000
12/03/2012 02:45:02 PM,Coinlab: 1H9sFo5FpSLuD9DmswNnMCuBnwJGgXreBP,19NDfnL58SSn4Jvr5Qhk7gJpJnSkkG42ZB,-2.22000000
12/03/2012 02:45:02 PM,Coinlab: 1Pr88NqDjakFwQJtjvTgnXSvfxaNcC7bgv,17mXJx1xmVoUVnmSTw56m9MLNNMbtvT6uc,-2.07000000
12/03/2012 02:45:02 PM,Coinlab: 1MQeukdpAVSo9yjKsRQY8ssCDz75ti6uQR,1ExwaDCfDGuqLzkyeTdKxBDQZCcaCKD6fG,-1.89000000
12/03/2012 02:55:25 PM,Coinlab: 16gZp9oBJUAPhFAgdmpzYiABnNXjHySGcD,1CUd2f3nx5ZSvPtqUwbjXTGv3rbyBe9r1C,-1.57000000
12/03/2012 03:23:47 PM,Coinlab: 1M8uQPdVh1wN5aJbw1vZTWgBd6RoEutqkE,1Q4Sg8LvhzRAyESkxBPaRzpVCHBLBUKsYp,-3.24000000
12/03/2012 03:23:47 PM,Coinlab,Miner Fee,-0.00050000
12/03/2012 03:24:17 PM,Block Reward,Coinlab: 1GHpZ8mf9w9jnFQjPmCJ22LHopD61mUoRp,25.01100000
12/03/2012 03:56:33 PM,Coinlab: 1ACMVbZ1qJRJyKJYSkbkFbd4rrzh6DPwvh,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-2.48000000
12/03/2012 03:56:33 PM,Coinlab,Miner Fee,-0.00050000
12/03/2012 03:56:33 PM,Coinlab: 17eVLm8ifa9iZ77LA1wFRecRhiWx5YU2iR,1BAZstzZ78yorcWj9fpJBg3sp7SPMVE59o,-2.42000000
12/03/2012 03:56:33 PM,Coinlab,Miner Fee,-0.00050000
12/03/2012 04:39:10 PM,Coinlab: 1CQugZes8wGnhSR8orPSV9EKP5zj8P8p2Z,1C4LKwUren64rdkjwMfrb8P4dQSm9H1B4U,-1.69000000
12/03/2012 04:39:10 PM,Coinlab: 1FU9PrtXDdQA8uAwnBs9xr39BskeTuRDmK,1LxM7gFtzyG2cW5sJoTcV28mGunei269Ba,-1.83000000
12/03/2012 04:39:10 PM,Coinlab: 15tqa984S3QWjKmFKxTetqZkQe8rByuMLr,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-8.87000000
12/03/2012 04:39:10 PM,Coinlab: 17bJ4NxgmB9atohfjScds5FJvLLaeJF5nC,126voVEL3cZwizCgJWVmX2o3rsmKogFu2c,-1.02000000
12/03/2012 04:39:10 PM,Coinlab: 1DHZ1NKom8YrBtBaLXF4EiD4gfEZu1RYEr,1etcxAe5GJqKkf9f35oQKr6Dg4ke1pRZd,-6.89000000
12/03/2012 04:39:10 PM,Coinlab: 13goZCqBwuMsLXF2jArgL3xANG1odu2ZNi,1NKWLkbK5Lryw3Ni6K7n9idmp9gQdmiySB,-6.02000000
12/03/2012 04:39:10 PM,Coinlab: 17UbLtmSGGoY1H1jhxuWyaehLAZZsN34N,1NmCGkQsNSj4QYcaTaNsPt3XGJzioZBoD3,-1.10000000
12/03/2012 04:39:10 PM,Coinlab: 196u1okLotB8Nhwwmo8dqv4JFPJ8QNbrn2,1C9YQVYbu9UPiuwvhgkRNBrREJJHGw7cvL,-2.58000000
12/03/2012 04:39:10 PM,Coinlab: 18TD3Ek5bYUEXuCZWKWt7ee7Shqd9iD6sz,1FfL7Uw8dg6tyFbuGWi3zZptAXmDUbjN5G,-5.61000000
12/03/2012 04:39:10 PM,Coinlab: 14oeiAahStJTD1uVfYuirfAFHSzUebQCax,15UsnNaZ7xsHniJKdNmnSjx2LqrNt3z26x,-13.87000000
12/03/2012 04:39:10 PM,Coinlab: 1H5mJSrbdUuwPkhsGYz2Hm37khHpj3MQct,1GwB5MDCUQKHiqpFxCdb4UiscyV1XhHQrc,-2.30000000
12/03/2012 04:39:10 PM,Coinlab: 1NzbaFnEvGG8J9d43Pj4XFiZkvTSiLVcZs,19zGE87RBg9a8YUunASgVxmd7L95eiUNtb,-3.79000000
12/03/2012 07:09:02 PM,Block Reward,Coinlab: 1Ff91HZhvwxtjFdpxBMD3j7r2rfqKbXhBj,25.04414227
12/04/2012 12:24:06 AM,Block Reward,Coinlab: 1VjFrvCnGe2ZqgojEzvqsWKR6p9s7Arfq,25.01850000
12/04/2012 12:12:05 PM,Coinlab: 1GQf1cixptce3Y9JQcZwRhJZLBnXCqKW6p,1PMeySmeMaTQjd98eFWuGrJNFQHLeBaDs7,-0.51000000
12/04/2012 01:45:31 PM,Coinlab: 1CpvbBjjWZCAab4sYhEcyXFE9joa1vk1JR,1p3vMDK4xL9cGDjxXePtCqUArB2eA5BsL,-10.81429677
12/05/2012 05:03:56 AM,Block Reward,Coinlab: 1PpVfdS8NVw3uAn8jUg8UcHqgq85xKpftD,25.02400000
12/05/2012 06:55:47 AM,Block Reward,Coinlab: 16AKpoqtNpwt7cDLKJW9VnWVmWW2xJcHHH,25.03350000
12/05/2012 10:06:51 PM,Block Reward,Coinlab: 16CtnyS9kErwn9GMgrGWiR1NRFF4F4DVe5,25.02050000
12/06/2012 11:12:31 AM,Coinlab: 1JXgJajXZmpf4BaFiAUs5DFJUWsWqrncxr,1jimJAauK9CCr1cpDLjugULBAznsMfuvf,-15.00000000
12/06/2012 01:48:38 PM,Coinlab: 1M4dC6FEw1NKER6M3s1UzMaNoMi2Bx2LjE,1BAZstzZ78yorcWj9fpJBg3sp7SPMVE59o,-3.14000000
12/06/2012 01:48:38 PM,Coinlab: 1NSBhUrJqVyyo93wa7SkQC88nKkocJ9EQF Coinlab: 157SA6Qgh7qpYBQxN3CVNgZhQb6ECFGBok Coinlab: 167rWg6pKc2tgNpuqMBJTxLiT4zsvDzjV9 Coinlab: 13WR4iuDDpSEY72o9zuArgBnDz8o75WHCQ Coinlab: 15q4ZXF9fnD6njKMZkTdouSbxNvVZPMrjk Coinlab: 1PMQKVU11E1Baqr12V7WM16wcQMjNTrZFC Coinlab: 1HRQ4wvdKjGV2Tq4ZMEbyDSr1adecUdMz1,15UsnNaZ7xsHniJKdNmnSjx2LqrNt3z26x,-94.65000000
12/06/2012 01:48:38 PM,Coinlab,Miner Fee,-0.00100000
12/06/2012 01:48:38 PM,Coinlab: 1DZBEECAZUTPVxmg1N95Qc8hQpLfirecHw,16V2hikte5ALAuyDPpGiLB4P9JwBSgV4PS,-1.23000000
12/06/2012 03:27:39 PM,Coinlab: 1CNZgpFu3HWNSFqWrxDEXoRKnWgpgiZeGK,1GKtyN2omoRzDbUnunrvftsPmgVhyEDHL6,-5.12870000
12/06/2012 03:27:39 PM,Coinlab: 1QHwKYNECZXgzyefAH4zD4dkCsqPvGFz2H,139HPwHTnUZd8eaBTHeNbF5UuT4Nq754HE,-12.20000000
12/06/2012 05:43:05 PM,Block Reward,Coinlab: 1xxQZ5m1EW9QdzyZGx48UJQWTEgXRezQP,25.57300000
12/07/2012 10:47:31 AM,15cQjDma2qKgo3Xj7JmBbkprkBXPEzwj6F 15cQjDma2qKgo3Xj7JmBbkprkBXPEzwj6F 15cQjDma2qKgo3Xj7JmBbkprkBXPEzwj6F,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,1493.21267000
12/07/2012 10:47:31 AM,15cQjDma2qKgo3Xj7JmBbkprkBXPEzwj6F,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,43.78980890
12/07/2012 11:01:23 AM,15cQjDma2qKgo3Xj7JmBbkprkBXPEzwj6F,Coinlab: 14XtwQEi4rYHEEsbk2TQpgs5kVpcfUkvas,49.90925590
12/08/2012 12:59:10 AM,Block Reward,Coinlab: 1NMa3bqfiF1s3bkqdGNdN2g2frj4GQLCB9,25.01000000
12/08/2012 04:23:30 PM,Block Reward,Coinlab: 1M73CFrPoXmf7rKdpdXE1UQ3PXruJtWhiZ,25.06070000
12/08/2012 08:20:30 PM,Block Reward,Coinlab: 141huMwCMTmJGTdQo1YX3CRL4rKLqWtaWV,25.00650000
12/10/2012 06:15:31 AM,Block Reward,Coinlab: 1AS7zoFnG9pUw5CFmXrxXx158YoexZ7rTd,25.01100000
12/10/2012 06:18:18 AM,Block Reward,Coinlab: 1J7QuatETq3CbAeJCtyHXxmBj3NTA53Rck,25.14700000
12/10/2012 03:10:36 PM,Coinlab: 157Jz82pxxJ4KA5zWBpaBQZgpKWaVNBxJw,182XGi7MYm3EvnPojGLKHh3WLJkJznJkqL,-1.13000000
12/10/2012 03:28:05 PM,Coinlab: 145DV2wTTU1vpmp9crmRmH5cA24z1huW3V,17DzAgWXRTW6KwC6Rf7UJSX128Rh9NSxvk,-5.92000000
12/10/2012 03:28:05 PM,Coinlab: 15ZoyUMRPFAJGexjZvj2nvW9yfK4FgnMUB,1Ea3HazpeZwsgzGK8hvNChgSNavPZEqbk,-3.42000000
12/10/2012 03:28:05 PM,Coinlab: 1PE5avawz7FonDUcm3AMJ8gUYwCdvRsr4c,1yNZnc1BHLPyZ4hgR2CaB1fBP3nLrGmvJ,-3.14000000
12/10/2012 03:28:05 PM,Coinlab: 1AFCDaBY8EsJpEaWGtPjRLSTSSSB5dsDc2,17PLpgPrncY4fd5AzgNPCtBwWswTCjnyHk,-5.07000000
12/10/2012 03:28:05 PM,Coinlab: 1AZQafiUC2pBQE8UzTtH4vK19dx58nBkmr,193zbv2syCTQw3KWYqDMGYd9vMJx98J94E,-2.32000000
12/10/2012 03:28:05 PM,Coinlab: 15ie2hAddGS27DVqrkwTp698tiV7Um7tr4,1N1U4nFNDpVEqZYthcbXNbL1Qq2KjQ1qB6,-1.26000000
12/10/2012 03:36:02 PM,Coinlab: 1NrBMRfq4Cxoeaewjx7RYZQYsiWQTUvSdP,126voVEL3cZwizCgJWVmX2o3rsmKogFu2c,-1.74000000
12/10/2012 03:36:02 PM,Coinlab: 1LqaEAD6cj7SWJgHcFk5aQXANm3e95eGn3,1Y7nz26nC4nrWADcj3jZSVSsH7KRZTsKZ,-8.22000000
12/10/2012 03:36:02 PM,Coinlab: 1AVE3TxUmn4ULRk2FAhJFbr3122wtD8vDk,1MRSU2wNouqn6EjcF3ZFDUvRxXDg52cRmF,-1.15000000
12/10/2012 03:48:25 PM,Coinlab: 1Pr88NqDjakFwQJtjvTgnXSvfxaNcC7bgv,15cVh1NBT3Ufp3dsQajeAaRnoEfUzoRPPp,-29.91000000
